27Al(p,x)22Na				
				
Energy	sigma	Phys. yield	Phys. yield	1 h irrad.
(MeV)	(mb)	(MBq/uAh)	(uCi/uAh)	(MBq/uA)

225.8	15.50	3.21E+00	8.66E+01	3.21E+00
225.9	15.50	3.21E+00	8.67E+01	3.21E+00
226.0	15.50	3.21E+00	8.68E+01	3.21E+00
226.1	15.50	3.21E+00	8.68E+01	3.21E+00
226.2	15.50	3.21E+00	8.69E+01	3.21E+00
226.3	15.50	3.22E+00	8.69E+01	3.22E+00
226.4	15.50	3.22E+00	8.70E+01	3.22E+00
226.5	15.50	3.22E+00	8.70E+01	3.22E+00
226.6	15.49	3.22E+00	8.71E+01	3.22E+00
226.7	15.49	3.22E+00	8.71E+01	3.22E+00
226.8	15.49	3.23E+00	8.72E+01	3.23E+00
226.9	15.49	3.23E+00	8.73E+01	3.23E+00
227.0	15.49	3.23E+00	8.73E+01	3.23E+00
227.1	15.49	3.23E+00	8.74E+01	3.23E+00
227.2	15.49	3.23E+00	8.74E+01	3.23E+00
227.3	15.49	3.24E+00	8.75E+01	3.24E+00
227.4	15.49	3.24E+00	8.75E+01	3.24E+00
227.5	15.48	3.24E+00	8.76E+01	3.24E+00
227.6	15.48	3.24E+00	8.77E+01	3.24E+00
227.7	15.48	3.25E+00	8.77E+01	3.25E+00
227.8	15.48	3.25E+00	8.78E+01	3.25E+00
227.9	15.48	3.25E+00	8.78E+01	3.25E+00
228.0	15.48	3.25E+00	8.79E+01	3.25E+00
228.1	15.48	3.25E+00	8.79E+01	3.25E+00
228.2	15.48	3.26E+00	8.80E+01	3.26E+00
228.3	15.48	3.26E+00	8.81E+01	3.26E+00
228.4	15.47	3.26E+00	8.81E+01	3.26E+00
228.5	15.47	3.26E+00	8.82E+01	3.26E+00
228.6	15.47	3.26E+00	8.82E+01	3.26E+00
228.7	15.47	3.27E+00	8.83E+01	3.27E+00
228.8	15.47	3.27E+00	8.83E+01	3.27E+00
228.9	15.47	3.27E+00	8.84E+01	3.27E+00
229.0	15.47	3.27E+00	8.85E+01	3.27E+00
229.1	15.47	3.27E+00	8.85E+01	3.27E+00
229.2	15.47	3.28E+00	8.86E+01	3.28E+00
229.3	15.47	3.28E+00	8.86E+01	3.28E+00
229.4	15.46	3.28E+00	8.87E+01	3.28E+00
229.5	15.46	3.28E+00	8.87E+01	3.28E+00
229.6	15.46	3.29E+00	8.88E+01	3.29E+00
229.7	15.46	3.29E+00	8.88E+01	3.29E+00
229.8	15.46	3.29E+00	8.89E+01	3.29E+00
229.9	15.46	3.29E+00	8.90E+01	3.29E+00
230.0	15.46	3.29E+00	8.90E+01	3.29E+00
230.1	15.46	3.30E+00	8.91E+01	3.30E+00
230.2	15.46	3.30E+00	8.91E+01	3.30E+00
230.3	15.45	3.30E+00	8.92E+01	3.30E+00
230.4	15.45	3.30E+00	8.92E+01	3.30E+00
230.5	15.45	3.30E+00	8.93E+01	3.30E+00
230.6	15.45	3.31E+00	8.94E+01	3.31E+00
230.7	15.45	3.31E+00	8.94E+01	3.31E+00
230.8	15.45	3.31E+00	8.95E+01	3.31E+00
230.9	15.45	3.31E+00	8.95E+01	3.31E+00
231.0	15.45	3.31E+00	8.96E+01	3.31E+00
231.1	15.45	3.32E+00	8.96E+01	3.32E+00
231.2	15.44	3.32E+00	8.97E+01	3.32E+00
231.3	15.44	3.32E+00	8.98E+01	3.32E+00
231.4	15.44	3.32E+00	8.98E+01	3.32E+00
231.5	15.44	3.33E+00	8.99E+01	3.33E+00
231.6	15.44	3.33E+00	8.99E+01	3.33E+00
231.7	15.44	3.33E+00	9.00E+01	3.33E+00
231.8	15.44	3.33E+00	9.00E+01	3.33E+00
231.9	15.44	3.33E+00	9.01E+01	3.33E+00
232.0	15.44	3.34E+00	9.02E+01	3.34E+00
232.1	15.44	3.34E+00	9.02E+01	3.34E+00
232.2	15.43	3.34E+00	9.03E+01	3.34E+00
232.3	15.43	3.34E+00	9.03E+01	3.34E+00
232.4	15.43	3.34E+00	9.04E+01	3.34E+00
232.5	15.43	3.35E+00	9.04E+01	3.35E+00
232.6	15.43	3.35E+00	9.05E+01	3.35E+00
232.7	15.43	3.35E+00	9.06E+01	3.35E+00
232.8	15.43	3.35E+00	9.06E+01	3.35E+00
232.9	15.43	3.35E+00	9.07E+01	3.35E+00
233.0	15.43	3.36E+00	9.07E+01	3.36E+00
233.1	15.42	3.36E+00	9.08E+01	3.36E+00
233.2	15.42	3.36E+00	9.08E+01	3.36E+00
233.3	15.42	3.36E+00	9.09E+01	3.36E+00
233.4	15.42	3.37E+00	9.10E+01	3.37E+00
233.5	15.42	3.37E+00	9.10E+01	3.37E+00
233.6	15.42	3.37E+00	9.11E+01	3.37E+00
233.7	15.42	3.37E+00	9.11E+01	3.37E+00
233.8	15.42	3.37E+00	9.12E+01	3.37E+00
233.9	15.42	3.38E+00	9.12E+01	3.38E+00
234.0	15.42	3.38E+00	9.13E+01	3.38E+00
234.1	15.41	3.38E+00	9.14E+01	3.38E+00
234.2	15.41	3.38E+00	9.14E+01	3.38E+00
234.3	15.41	3.38E+00	9.15E+01	3.38E+00
234.4	15.41	3.39E+00	9.15E+01	3.39E+00
234.5	15.41	3.39E+00	9.16E+01	3.39E+00
234.6	15.41	3.39E+00	9.16E+01	3.39E+00
234.7	15.41	3.39E+00	9.17E+01	3.39E+00
234.8	15.41	3.40E+00	9.18E+01	3.40E+00
234.9	15.41	3.40E+00	9.18E+01	3.40E+00
235.0	15.41	3.40E+00	9.19E+01	3.40E+00
235.1	15.40	3.40E+00	9.19E+01	3.40E+00
235.2	15.40	3.40E+00	9.20E+01	3.40E+00
235.3	15.40	3.41E+00	9.20E+01	3.41E+00
235.4	15.40	3.41E+00	9.21E+01	3.41E+00
235.5	15.40	3.41E+00	9.22E+01	3.41E+00
235.6	15.40	3.41E+00	9.22E+01	3.41E+00
235.7	15.40	3.41E+00	9.23E+01	3.41E+00
235.8	15.40	3.42E+00	9.23E+01	3.42E+00
235.9	15.40	3.42E+00	9.24E+01	3.42E+00
236.0	15.40	3.42E+00	9.24E+01	3.42E+00
236.1	15.39	3.42E+00	9.25E+01	3.42E+00
236.2	15.39	3.42E+00	9.26E+01	3.42E+00
236.3	15.39	3.43E+00	9.26E+01	3.43E+00
236.4	15.39	3.43E+00	9.27E+01	3.43E+00
236.5	15.39	3.43E+00	9.27E+01	3.43E+00
236.6	15.39	3.43E+00	9.28E+01	3.43E+00
236.7	15.39	3.44E+00	9.29E+01	3.44E+00
236.8	15.39	3.44E+00	9.29E+01	3.44E+00
236.9	15.39	3.44E+00	9.30E+01	3.44E+00
237.0	15.39	3.44E+00	9.30E+01	3.44E+00
237.1	15.38	3.44E+00	9.31E+01	3.44E+00
237.2	15.38	3.45E+00	9.31E+01	3.45E+00
237.3	15.38	3.45E+00	9.32E+01	3.45E+00
237.4	15.38	3.45E+00	9.33E+01	3.45E+00
237.5	15.38	3.45E+00	9.33E+01	3.45E+00
237.6	15.38	3.45E+00	9.34E+01	3.45E+00
237.7	15.38	3.46E+00	9.34E+01	3.46E+00
237.8	15.38	3.46E+00	9.35E+01	3.46E+00
237.9	15.38	3.46E+00	9.35E+01	3.46E+00
238.0	15.38	3.46E+00	9.36E+01	3.46E+00
238.1	15.38	3.47E+00	9.37E+01	3.47E+00
238.2	15.37	3.47E+00	9.37E+01	3.47E+00
238.3	15.37	3.47E+00	9.38E+01	3.47E+00
238.4	15.37	3.47E+00	9.38E+01	3.47E+00
238.5	15.37	3.47E+00	9.39E+01	3.47E+00
238.6	15.37	3.48E+00	9.39E+01	3.48E+00
238.7	15.37	3.48E+00	9.40E+01	3.48E+00
238.8	15.37	3.48E+00	9.41E+01	3.48E+00
238.9	15.37	3.48E+00	9.41E+01	3.48E+00
239.0	15.37	3.48E+00	9.42E+01	3.48E+00
239.1	15.37	3.49E+00	9.42E+01	3.49E+00
239.2	15.36	3.49E+00	9.43E+01	3.49E+00
239.3	15.36	3.49E+00	9.44E+01	3.49E+00
239.4	15.36	3.49E+00	9.44E+01	3.49E+00
239.5	15.36	3.50E+00	9.45E+01	3.50E+00
239.6	15.36	3.50E+00	9.45E+01	3.50E+00
239.7	15.36	3.50E+00	9.46E+01	3.50E+00
239.8	15.36	3.50E+00	9.46E+01	3.50E+00
239.9	15.36	3.50E+00	9.47E+01	3.50E+00
240.0	15.36	3.51E+00	9.48E+01	3.51E+00
240.1	15.36	3.51E+00	9.48E+01	3.51E+00
240.2	15.36	3.51E+00	9.49E+01	3.51E+00
240.3	15.35	3.51E+00	9.49E+01	3.51E+00
240.4	15.35	3.51E+00	9.50E+01	3.51E+00
240.5	15.35	3.52E+00	9.50E+01	3.52E+00
240.6	15.35	3.52E+00	9.51E+01	3.52E+00
240.7	15.35	3.52E+00	9.52E+01	3.52E+00
240.8	15.35	3.52E+00	9.52E+01	3.52E+00
240.9	15.35	3.53E+00	9.53E+01	3.53E+00
241.0	15.35	3.53E+00	9.53E+01	3.53E+00
241.1	15.35	3.53E+00	9.54E+01	3.53E+00
241.2	15.35	3.53E+00	9.55E+01	3.53E+00
241.3	15.34	3.53E+00	9.55E+01	3.53E+00
241.4	15.34	3.54E+00	9.56E+01	3.54E+00
241.5	15.34	3.54E+00	9.56E+01	3.54E+00
241.6	15.34	3.54E+00	9.57E+01	3.54E+00
241.7	15.34	3.54E+00	9.57E+01	3.54E+00
241.8	15.34	3.54E+00	9.58E+01	3.54E+00
241.9	15.34	3.55E+00	9.59E+01	3.55E+00
242.0	15.34	3.55E+00	9.59E+01	3.55E+00
242.1	15.34	3.55E+00	9.60E+01	3.55E+00
242.2	15.34	3.55E+00	9.60E+01	3.55E+00
242.3	15.34	3.56E+00	9.61E+01	3.56E+00
242.4	15.33	3.56E+00	9.61E+01	3.56E+00
242.5	15.33	3.56E+00	9.62E+01	3.56E+00
242.6	15.33	3.56E+00	9.63E+01	3.56E+00
242.7	15.33	3.56E+00	9.63E+01	3.56E+00
242.8	15.33	3.57E+00	9.64E+01	3.57E+00
242.9	15.33	3.57E+00	9.64E+01	3.57E+00
243.0	15.33	3.57E+00	9.65E+01	3.57E+00
243.1	15.33	3.57E+00	9.66E+01	3.57E+00
243.2	15.33	3.57E+00	9.66E+01	3.57E+00
243.3	15.33	3.58E+00	9.67E+01	3.58E+00
243.4	15.33	3.58E+00	9.67E+01	3.58E+00
243.5	15.32	3.58E+00	9.68E+01	3.58E+00
243.6	15.32	3.58E+00	9.68E+01	3.58E+00
243.7	15.32	3.59E+00	9.69E+01	3.59E+00
243.8	15.32	3.59E+00	9.70E+01	3.59E+00
243.9	15.32	3.59E+00	9.70E+01	3.59E+00
244.0	15.32	3.59E+00	9.71E+01	3.59E+00
244.1	15.32	3.59E+00	9.71E+01	3.59E+00
244.2	15.32	3.60E+00	9.72E+01	3.60E+00
244.3	15.32	3.60E+00	9.73E+01	3.60E+00
244.4	15.32	3.60E+00	9.73E+01	3.60E+00
244.5	15.32	3.60E+00	9.74E+01	3.60E+00
244.6	15.31	3.60E+00	9.74E+01	3.60E+00
244.7	15.31	3.61E+00	9.75E+01	3.61E+00
244.8	15.31	3.61E+00	9.75E+01	3.61E+00
244.9	15.31	3.61E+00	9.76E+01	3.61E+00
245.0	15.31	3.61E+00	9.77E+01	3.61E+00
245.1	15.31	3.62E+00	9.77E+01	3.62E+00
245.2	15.31	3.62E+00	9.78E+01	3.62E+00
245.3	15.31	3.62E+00	9.78E+01	3.62E+00
245.4	15.31	3.62E+00	9.79E+01	3.62E+00
245.5	15.31	3.62E+00	9.80E+01	3.62E+00
245.6	15.31	3.63E+00	9.80E+01	3.63E+00
245.7	15.31	3.63E+00	9.81E+01	3.63E+00
245.8	15.30	3.63E+00	9.81E+01	3.63E+00
245.9	15.30	3.63E+00	9.82E+01	3.63E+00
246.0	15.30	3.64E+00	9.82E+01	3.64E+00
246.1	15.30	3.64E+00	9.83E+01	3.64E+00
246.2	15.30	3.64E+00	9.84E+01	3.64E+00
246.3	15.30	3.64E+00	9.84E+01	3.64E+00
246.4	15.30	3.64E+00	9.85E+01	3.64E+00
246.5	15.30	3.65E+00	9.85E+01	3.65E+00
246.6	15.30	3.65E+00	9.86E+01	3.65E+00
246.7	15.30	3.65E+00	9.87E+01	3.65E+00
246.8	15.30	3.65E+00	9.87E+01	3.65E+00
246.9	15.29	3.65E+00	9.88E+01	3.65E+00
247.0	15.29	3.66E+00	9.88E+01	3.66E+00
247.1	15.29	3.66E+00	9.89E+01	3.66E+00
247.2	15.29	3.66E+00	9.90E+01	3.66E+00
247.3	15.29	3.66E+00	9.90E+01	3.66E+00
247.4	15.29	3.67E+00	9.91E+01	3.67E+00
247.5	15.29	3.67E+00	9.91E+01	3.67E+00
247.6	15.29	3.67E+00	9.92E+01	3.67E+00
247.7	15.29	3.67E+00	9.92E+01	3.67E+00
247.8	15.29	3.67E+00	9.93E+01	3.67E+00
247.9	15.29	3.68E+00	9.94E+01	3.68E+00
248.0	15.29	3.68E+00	9.94E+01	3.68E+00
248.1	15.28	3.68E+00	9.95E+01	3.68E+00
248.2	15.28	3.68E+00	9.95E+01	3.68E+00
248.3	15.28	3.69E+00	9.96E+01	3.69E+00
248.4	15.28	3.69E+00	9.97E+01	3.69E+00
248.5	15.28	3.69E+00	9.97E+01	3.69E+00
248.6	15.28	3.69E+00	9.98E+01	3.69E+00
248.7	15.28	3.69E+00	9.98E+01	3.69E+00
248.8	15.28	3.70E+00	9.99E+01	3.70E+00
248.9	15.28	3.70E+00	9.99E+01	3.70E+00
249.0	15.28	3.70E+00	1.00E+02	3.70E+00
249.1	15.28	3.70E+00	1.00E+02	3.70E+00
249.2	15.28	3.70E+00	1.00E+02	3.70E+00
249.3	15.27	3.71E+00	1.00E+02	3.71E+00
249.4	15.27	3.71E+00	1.00E+02	3.71E+00
249.5	15.27	3.71E+00	1.00E+02	3.71E+00
249.6	15.27	3.71E+00	1.00E+02	3.71E+00
249.7	15.27	3.72E+00	1.00E+02	3.72E+00
249.8	15.27	3.72E+00	1.00E+02	3.72E+00
249.9	15.27	3.72E+00	1.01E+02	3.72E+00
250.0	15.27	3.72E+00	1.01E+02	3.72E+00
250.1	15.27	3.72E+00	1.01E+02	3.72E+00
250.2	15.27	3.73E+00	1.01E+02	3.73E+00
250.3	15.27	3.73E+00	1.01E+02	3.73E+00
250.4	15.26	3.73E+00	1.01E+02	3.73E+00
250.5	15.26	3.73E+00	1.01E+02	3.73E+00
250.6	15.26	3.74E+00	1.01E+02	3.74E+00
250.7	15.26	3.74E+00	1.01E+02	3.74E+00
250.8	15.26	3.74E+00	1.01E+02	3.74E+00
250.9	15.26	3.74E+00	1.01E+02	3.74E+00
251.0	15.26	3.74E+00	1.01E+02	3.74E+00
251.1	15.26	3.75E+00	1.01E+02	3.75E+00
251.2	15.26	3.75E+00	1.01E+02	3.75E+00
251.3	15.26	3.75E+00	1.01E+02	3.75E+00
251.4	15.26	3.75E+00	1.01E+02	3.75E+00
251.5	15.26	3.75E+00	1.01E+02	3.75E+00
251.6	15.26	3.76E+00	1.02E+02	3.76E+00
251.7	15.25	3.76E+00	1.02E+02	3.76E+00
251.8	15.25	3.76E+00	1.02E+02	3.76E+00
251.9	15.25	3.76E+00	1.02E+02	3.76E+00
252.0	15.25	3.77E+00	1.02E+02	3.77E+00
252.1	15.25	3.77E+00	1.02E+02	3.77E+00
252.2	15.25	3.77E+00	1.02E+02	3.77E+00
252.3	15.25	3.77E+00	1.02E+02	3.77E+00
252.4	15.25	3.77E+00	1.02E+02	3.77E+00
252.5	15.25	3.78E+00	1.02E+02	3.78E+00
252.6	15.25	3.78E+00	1.02E+02	3.78E+00
252.7	15.25	3.78E+00	1.02E+02	3.78E+00
252.8	15.25	3.78E+00	1.02E+02	3.78E+00
252.9	15.24	3.79E+00	1.02E+02	3.79E+00
253.0	15.24	3.79E+00	1.02E+02	3.79E+00
253.1	15.24	3.79E+00	1.02E+02	3.79E+00
253.2	15.24	3.79E+00	1.02E+02	3.79E+00
253.3	15.24	3.79E+00	1.03E+02	3.79E+00
253.4	15.24	3.80E+00	1.03E+02	3.80E+00
253.5	15.24	3.80E+00	1.03E+02	3.80E+00
253.6	15.24	3.80E+00	1.03E+02	3.80E+00
253.7	15.24	3.80E+00	1.03E+02	3.80E+00
253.8	15.24	3.81E+00	1.03E+02	3.81E+00
253.9	15.24	3.81E+00	1.03E+02	3.81E+00
254.0	15.24	3.81E+00	1.03E+02	3.81E+00
254.1	15.23	3.81E+00	1.03E+02	3.81E+00
254.2	15.23	3.81E+00	1.03E+02	3.81E+00
254.3	15.23	3.82E+00	1.03E+02	3.82E+00
254.4	15.23	3.82E+00	1.03E+02	3.82E+00
254.5	15.23	3.82E+00	1.03E+02	3.82E+00
254.6	15.23	3.82E+00	1.03E+02	3.82E+00
254.7	15.23	3.82E+00	1.03E+02	3.82E+00
254.8	15.23	3.83E+00	1.03E+02	3.83E+00
254.9	15.23	3.83E+00	1.03E+02	3.83E+00
255.0	15.23	3.83E+00	1.04E+02	3.83E+00
255.1	15.23	3.83E+00	1.04E+02	3.83E+00
255.2	15.23	3.84E+00	1.04E+02	3.84E+00
255.3	15.23	3.84E+00	1.04E+02	3.84E+00
255.4	15.22	3.84E+00	1.04E+02	3.84E+00
255.5	15.22	3.84E+00	1.04E+02	3.84E+00
255.6	15.22	3.84E+00	1.04E+02	3.84E+00
255.7	15.22	3.85E+00	1.04E+02	3.85E+00
255.8	15.22	3.85E+00	1.04E+02	3.85E+00
255.9	15.22	3.85E+00	1.04E+02	3.85E+00
256.0	15.22	3.85E+00	1.04E+02	3.85E+00
256.1	15.22	3.86E+00	1.04E+02	3.86E+00
256.2	15.22	3.86E+00	1.04E+02	3.86E+00
256.3	15.22	3.86E+00	1.04E+02	3.86E+00
256.4	15.22	3.86E+00	1.04E+02	3.86E+00
256.5	15.22	3.86E+00	1.04E+02	3.86E+00
256.6	15.22	3.87E+00	1.05E+02	3.87E+00
256.7	15.21	3.87E+00	1.05E+02	3.87E+00
256.8	15.21	3.87E+00	1.05E+02	3.87E+00
256.9	15.21	3.87E+00	1.05E+02	3.87E+00
257.0	15.21	3.88E+00	1.05E+02	3.88E+00
257.1	15.21	3.88E+00	1.05E+02	3.88E+00
257.2	15.21	3.88E+00	1.05E+02	3.88E+00
257.3	15.21	3.88E+00	1.05E+02	3.88E+00
257.4	15.21	3.88E+00	1.05E+02	3.88E+00
257.5	15.21	3.89E+00	1.05E+02	3.89E+00
257.6	15.21	3.89E+00	1.05E+02	3.89E+00
257.7	15.21	3.89E+00	1.05E+02	3.89E+00
257.8	15.21	3.89E+00	1.05E+02	3.89E+00
257.9	15.21	3.90E+00	1.05E+02	3.90E+00
258.0	15.20	3.90E+00	1.05E+02	3.90E+00
258.1	15.20	3.90E+00	1.05E+02	3.90E+00
258.2	15.20	3.90E+00	1.05E+02	3.90E+00
258.3	15.20	3.90E+00	1.06E+02	3.90E+00
258.4	15.20	3.91E+00	1.06E+02	3.91E+00
258.5	15.20	3.91E+00	1.06E+02	3.91E+00
258.6	15.20	3.91E+00	1.06E+02	3.91E+00
258.7	15.20	3.91E+00	1.06E+02	3.91E+00
258.8	15.20	3.92E+00	1.06E+02	3.92E+00
258.9	15.20	3.92E+00	1.06E+02	3.92E+00
259.0	15.20	3.92E+00	1.06E+02	3.92E+00
259.1	15.20	3.92E+00	1.06E+02	3.92E+00
259.2	15.20	3.92E+00	1.06E+02	3.92E+00
259.3	15.19	3.93E+00	1.06E+02	3.93E+00
259.4	15.19	3.93E+00	1.06E+02	3.93E+00
259.5	15.19	3.93E+00	1.06E+02	3.93E+00
259.6	15.19	3.93E+00	1.06E+02	3.93E+00
259.7	15.19	3.94E+00	1.06E+02	3.94E+00
259.8	15.19	3.94E+00	1.06E+02	3.94E+00
259.9	15.19	3.94E+00	1.06E+02	3.94E+00
260.0	15.19	3.94E+00	1.07E+02	3.94E+00
260.1	15.19	3.94E+00	1.07E+02	3.94E+00
260.2	15.19	3.95E+00	1.07E+02	3.95E+00
260.3	15.19	3.95E+00	1.07E+02	3.95E+00
260.4	15.19	3.95E+00	1.07E+02	3.95E+00
260.5	15.19	3.95E+00	1.07E+02	3.95E+00
260.6	15.19	3.96E+00	1.07E+02	3.96E+00
260.7	15.18	3.96E+00	1.07E+02	3.96E+00
260.8	15.18	3.96E+00	1.07E+02	3.96E+00
260.9	15.18	3.96E+00	1.07E+02	3.96E+00
261.0	15.18	3.96E+00	1.07E+02	3.96E+00
261.1	15.18	3.97E+00	1.07E+02	3.97E+00
261.2	15.18	3.97E+00	1.07E+02	3.97E+00
261.3	15.18	3.97E+00	1.07E+02	3.97E+00
261.4	15.18	3.97E+00	1.07E+02	3.97E+00
261.5	15.18	3.98E+00	1.07E+02	3.98E+00
261.6	15.18	3.98E+00	1.07E+02	3.98E+00
261.7	15.18	3.98E+00	1.08E+02	3.98E+00
261.8	15.18	3.98E+00	1.08E+02	3.98E+00
261.9	15.18	3.98E+00	1.08E+02	3.98E+00
262.0	15.17	3.99E+00	1.08E+02	3.99E+00
262.1	15.17	3.99E+00	1.08E+02	3.99E+00
262.2	15.17	3.99E+00	1.08E+02	3.99E+00
262.3	15.17	3.99E+00	1.08E+02	3.99E+00
262.4	15.17	4.00E+00	1.08E+02	4.00E+00
262.5	15.17	4.00E+00	1.08E+02	4.00E+00
262.6	15.17	4.00E+00	1.08E+02	4.00E+00
262.7	15.17	4.00E+00	1.08E+02	4.00E+00
262.8	15.17	4.00E+00	1.08E+02	4.00E+00
262.9	15.17	4.01E+00	1.08E+02	4.01E+00
263.0	15.17	4.01E+00	1.08E+02	4.01E+00
263.1	15.17	4.01E+00	1.08E+02	4.01E+00
263.2	15.17	4.01E+00	1.08E+02	4.01E+00
263.3	15.17	4.02E+00	1.09E+02	4.02E+00
263.4	15.16	4.02E+00	1.09E+02	4.02E+00
263.5	15.16	4.02E+00	1.09E+02	4.02E+00
263.6	15.16	4.02E+00	1.09E+02	4.02E+00
263.7	15.16	4.02E+00	1.09E+02	4.02E+00
263.8	15.16	4.03E+00	1.09E+02	4.03E+00
263.9	15.16	4.03E+00	1.09E+02	4.03E+00
264.0	15.16	4.03E+00	1.09E+02	4.03E+00
264.1	15.16	4.03E+00	1.09E+02	4.03E+00
264.2	15.16	4.04E+00	1.09E+02	4.04E+00
264.3	15.16	4.04E+00	1.09E+02	4.04E+00
264.4	15.16	4.04E+00	1.09E+02	4.04E+00
264.5	15.16	4.04E+00	1.09E+02	4.04E+00
264.6	15.16	4.04E+00	1.09E+02	4.04E+00
264.7	15.16	4.05E+00	1.09E+02	4.05E+00
264.8	15.15	4.05E+00	1.09E+02	4.05E+00
264.9	15.15	4.05E+00	1.09E+02	4.05E+00
265.0	15.15	4.05E+00	1.10E+02	4.05E+00
265.1	15.15	4.06E+00	1.10E+02	4.06E+00
265.2	15.15	4.06E+00	1.10E+02	4.06E+00
265.3	15.15	4.06E+00	1.10E+02	4.06E+00
265.4	15.15	4.06E+00	1.10E+02	4.06E+00
265.5	15.15	4.06E+00	1.10E+02	4.06E+00
265.6	15.15	4.07E+00	1.10E+02	4.07E+00
265.7	15.15	4.07E+00	1.10E+02	4.07E+00
265.8	15.15	4.07E+00	1.10E+02	4.07E+00
265.9	15.15	4.07E+00	1.10E+02	4.07E+00
266.0	15.15	4.08E+00	1.10E+02	4.08E+00
266.1	15.15	4.08E+00	1.10E+02	4.08E+00
266.2	15.15	4.08E+00	1.10E+02	4.08E+00
266.3	15.14	4.08E+00	1.10E+02	4.08E+00
266.4	15.14	4.08E+00	1.10E+02	4.08E+00
266.5	15.14	4.09E+00	1.10E+02	4.09E+00
266.6	15.14	4.09E+00	1.11E+02	4.09E+00
266.7	15.14	4.09E+00	1.11E+02	4.09E+00
266.8	15.14	4.09E+00	1.11E+02	4.09E+00
266.9	15.14	4.10E+00	1.11E+02	4.10E+00
267.0	15.14	4.10E+00	1.11E+02	4.10E+00
267.1	15.14	4.10E+00	1.11E+02	4.10E+00
267.2	15.14	4.10E+00	1.11E+02	4.10E+00
267.3	15.14	4.10E+00	1.11E+02	4.10E+00
267.4	15.14	4.11E+00	1.11E+02	4.11E+00
267.5	15.14	4.11E+00	1.11E+02	4.11E+00
267.6	15.14	4.11E+00	1.11E+02	4.11E+00
267.7	15.13	4.11E+00	1.11E+02	4.11E+00
267.8	15.13	4.12E+00	1.11E+02	4.12E+00
267.9	15.13	4.12E+00	1.11E+02	4.12E+00
268.0	15.13	4.12E+00	1.11E+02	4.12E+00
268.1	15.13	4.12E+00	1.11E+02	4.12E+00
268.2	15.13	4.12E+00	1.11E+02	4.12E+00
268.3	15.13	4.13E+00	1.12E+02	4.13E+00
268.4	15.13	4.13E+00	1.12E+02	4.13E+00
268.5	15.13	4.13E+00	1.12E+02	4.13E+00
268.6	15.13	4.13E+00	1.12E+02	4.13E+00
268.7	15.13	4.14E+00	1.12E+02	4.14E+00
268.8	15.13	4.14E+00	1.12E+02	4.14E+00
268.9	15.13	4.14E+00	1.12E+02	4.14E+00
269.0	15.13	4.14E+00	1.12E+02	4.14E+00
269.1	15.13	4.14E+00	1.12E+02	4.14E+00
269.2	15.12	4.15E+00	1.12E+02	4.15E+00
269.3	15.12	4.15E+00	1.12E+02	4.15E+00
269.4	15.12	4.15E+00	1.12E+02	4.15E+00
269.5	15.12	4.15E+00	1.12E+02	4.15E+00
269.6	15.12	4.16E+00	1.12E+02	4.16E+00
269.7	15.12	4.16E+00	1.12E+02	4.16E+00
269.8	15.12	4.16E+00	1.12E+02	4.16E+00
269.9	15.12	4.16E+00	1.13E+02	4.16E+00
270.0	15.12	4.17E+00	1.13E+02	4.17E+00
270.1	15.12	4.17E+00	1.13E+02	4.17E+00
270.2	15.12	4.17E+00	1.13E+02	4.17E+00
270.3	15.12	4.17E+00	1.13E+02	4.17E+00
270.4	15.12	4.17E+00	1.13E+02	4.17E+00
270.5	15.12	4.18E+00	1.13E+02	4.18E+00
270.6	15.12	4.18E+00	1.13E+02	4.18E+00
270.7	15.11	4.18E+00	1.13E+02	4.18E+00
270.8	15.11	4.18E+00	1.13E+02	4.18E+00
270.9	15.11	4.19E+00	1.13E+02	4.19E+00
271.0	15.11	4.19E+00	1.13E+02	4.19E+00
271.1	15.11	4.19E+00	1.13E+02	4.19E+00
271.2	15.11	4.19E+00	1.13E+02	4.19E+00
271.3	15.11	4.19E+00	1.13E+02	4.19E+00
271.4	15.11	4.20E+00	1.13E+02	4.20E+00
271.5	15.11	4.20E+00	1.13E+02	4.20E+00
271.6	15.11	4.20E+00	1.14E+02	4.20E+00
271.7	15.11	4.20E+00	1.14E+02	4.20E+00
271.8	15.11	4.21E+00	1.14E+02	4.21E+00
271.9	15.11	4.21E+00	1.14E+02	4.21E+00
272.0	15.11	4.21E+00	1.14E+02	4.21E+00
272.1	15.11	4.21E+00	1.14E+02	4.21E+00
272.2	15.11	4.21E+00	1.14E+02	4.21E+00
272.3	15.10	4.22E+00	1.14E+02	4.22E+00
272.4	15.10	4.22E+00	1.14E+02	4.22E+00
272.5	15.10	4.22E+00	1.14E+02	4.22E+00
272.6	15.10	4.22E+00	1.14E+02	4.22E+00
272.7	15.10	4.23E+00	1.14E+02	4.23E+00
272.8	15.10	4.23E+00	1.14E+02	4.23E+00
272.9	15.10	4.23E+00	1.14E+02	4.23E+00
273.0	15.10	4.23E+00	1.14E+02	4.23E+00
273.1	15.10	4.24E+00	1.14E+02	4.23E+00
273.2	15.10	4.24E+00	1.15E+02	4.24E+00
273.3	15.10	4.24E+00	1.15E+02	4.24E+00
273.4	15.10	4.24E+00	1.15E+02	4.24E+00
273.5	15.10	4.24E+00	1.15E+02	4.24E+00
273.6	15.10	4.25E+00	1.15E+02	4.25E+00
